SYMBOL,2D 1,2D 2,2D 3,2D 4,2D 5,3D 1,3D 2,3D 3,3D 4,3D 5,InVivo 1,InVivo 2,InVivo 3,InVivo 4
NOM1,5.21232527,5.067567725,5.0753702,5.156720794,5.068728893,5.068236838,4.795025927,4.957893801,4.980068528,5.029175531,5.08949343,5.039663014,5.132358677,5.160370053
NOMO1,7.958385965,7.988434732,7.971964819,7.998545621,8.034210739,8.274339466,8.405440558,8.330475488,8.305510876,8.39891112,7.937563186,7.795316669,7.952880571,7.842676611
LOC102723728,7.436290698,7.393306847,7.340785125,7.43263342,7.446085267,7.869291667,7.995993316,7.82482328,7.745427648,7.98275905,7.743144294,7.554752758,7.690953838,7.585518838
NOMO2,7.436290698,7.393306847,7.340785125,7.43263342,7.446085267,7.869291667,7.995993316,7.82482328,7.745427648,7.98275905,7.743144294,7.554752758,7.690953838,7.585518838
NOMO3,6.42289694,6.45042918,6.376248636,6.342159214,6.438516311,6.632709806,6.808218362,6.687247356,6.678111083,6.843617023,6.354293394,6.196173398,6.398854187,6.378637538
NONO,9.592811089,9.536155025,9.577185247,9.565696506,9.60189399,9.317951956,9.31432959,9.343642607,9.362650491,9.290890686,9.065528722,9.16432956,9.059589614,9.093187221
NOP10,6.88251258,6.973190673,7.000850772,6.931426218,6.96797982,6.776016866,6.838729378,6.786677439,6.670879512,6.804453445,6.664585198,6.695622958,6.866613979,6.673249779
NOP14,6.478330064,6.399587492,6.460922488,6.479351915,6.459060545,6.005699586,6.097589354,6.059219994,6.137866413,6.015935046,5.855391188,5.994318711,5.903432037,5.978070541
NOP16,5.63890395,5.682249076,5.807335429,5.713078666,5.803563925,4.787885956,4.806624496,4.865927225,4.903167749,4.72652304,4.978999302,5.062354484,5.068862405,5.035535655
NOP2,7.275660728,7.211208123,7.360289437,7.249917832,7.393170885,6.478049594,6.69915864,6.512268075,6.615939177,6.70472371,7.023605854,7.028831923,7.097475335,7.147087586
NOP56,7.938133939,7.832317549,7.953032297,7.881728879,8.042129838,7.192016988,7.279252713,7.273477095,7.297721515,7.328502436,7.578763067,7.638726376,7.596111852,7.643466104
NOP58,6.792815171,6.703938772,6.791419558,6.728552994,6.788102103,5.953467663,5.890292989,6.020729192,5.983855902,5.811485898,6.230525528,6.198513144,6.108240333,6.17102021
NOP9,6.485982092,6.471919572,6.455112746,6.473690589,6.611183612,6.357408893,6.577832221,6.47479126,6.571829367,6.601337029,6.69822908,6.480566214,7.08877101,6.78217389
NOS1,-1.724851454,-1.497081788,-1.1258044,-1.551056894,-1.434235959,1.727193084,1.518676851,1.266551406,1.287735997,1.506590484,2.190982707,2.032279793,2.571773939,2.131728055
NOS1AP,-0.049374384,0.871920135,0.840816705,0.839100838,0.972550291,2.187550251,2.307231245,2.343199416,2.036601998,2.195880463,2.045553651,2.010479957,2.032780002,2.110663501
NOSIP,5.733867191,5.831791236,5.846501173,5.728781273,5.83335849,5.452344539,5.349046268,5.368365143,5.417137044,5.41077275,5.403874373,5.538533935,5.423691068,5.328683413
NOSTRIN,2.775251526,2.746099887,2.671887387,2.833974088,2.698856479,3.289054118,3.396320744,3.376801295,3.234167261,3.315271634,4.744635367,4.516817784,4.671687961,4.927256492
NOTCH1,5.529121968,5.491094861,5.443769284,5.513914496,5.687964549,5.641907286,6.030921628,5.775249027,6.075557295,6.018743863,6.202207942,6.121158579,6.405571545,6.267755899
NOTCH2,6.471635769,6.540092584,6.193096006,6.451863629,6.378797715,7.379452865,7.482400676,7.415958752,7.554236703,7.600593886,6.970575754,6.631112634,7.075463508,6.97661078
NOTCH3,4.953300473,5.030494047,4.924258362,4.860845538,4.935772546,3.213067808,3.556021578,3.556882662,3.793180071,3.689851003,4.150556878,4.209965566,4.357453948,4.432753814
NOTCH4,-2.442305593,-2.215125338,-1.585129187,-1.400873289,-1.253986341,-1.341339417,-1.096921617,-0.971761919,-0.990730808,-1.340629518,0.238963219,-0.010733565,-0.063353337,0.391969952
NOVA1,3.701554459,3.614439503,3.485953072,3.617309964,3.638253174,3.682515173,3.511357947,3.412125198,3.459685114,3.614611456,4.251288712,4.682793937,4.151826442,4.383842815
NOVA2,0.402696161,0.330132239,0.058460621,0.936390614,0.779116835,-0.831811321,-1.404012166,-1.039559816,-0.692937025,-0.685371049,0.274212848,1.025349001,0.956785432,1.206245734
NOX1,-2.872253,-3.168878328,-2.26296609,-2.953431009,-2.169374695,1.007643576,0.646675565,0.600639096,-0.358247091,0.636968396,2.218388619,2.568240264,1.76784708,2.045559113
NOX5,-3.487505704,-3.70903038,-3.583954559,-2.481802917,-2.674414171,-1.274988494,-1.242311399,-1.436586476,-1.549180194,-1.435860381,0.865776662,-0.362379807,0.3788146,-0.038896575
NOXA1,1.418640885,1.111023253,1.014456526,1.217586187,1.468137889,3.028346577,2.694465398,2.637196297,2.521312319,2.853994979,3.033106243,3.438086708,3.426359268,3.166263828
NPAS1,1.298636582,1.547916585,1.780839265,1.472410483,1.485156735,2.655650432,2.558390906,2.382586892,2.521312319,2.705708588,2.380823706,2.782765484,2.647488096,2.386640692
NPAS2,6.586922329,6.518839228,6.50492377,6.513452486,6.577112516,6.555304389,6.820538637,6.822922021,6.863287337,6.851846792,6.389665445,6.426030009,6.398545084,6.505865653
NPAT,4.405265977,4.451804019,4.223450221,4.3920142,4.413844213,3.902745169,4.033681921,4.0441257,4.316985994,4.027675898,3.900002371,3.916660536,3.988808448,4.054937081
NPC1,5.113037396,5.039661788,5.138996616,5.200467112,5.100828208,5.169249544,5.291601486,5.278999525,5.17970951,5.302452425,5.494468187,5.281837809,5.564279982,5.591974804
NPC1L1,-3.14732728,-4.080607429,-2.584737538,-2.586054248,-3.013724811,-0.784886058,-1.167785798,-1.531017226,-1.283047914,-1.251297389,-0.079134087,0.033172963,-0.208381879,0.482208211
NPC2,5.261303736,5.36791154,5.270129607,5.270708494,5.30271323,5.968951769,5.97958662,6.096710499,6.077530341,6.023226627,5.794478534,5.816507545,5.755457063,5.69108941
NPDC1,5.631333478,5.661613556,5.615380326,5.556619911,5.620730972,7.239250298,7.096204782,6.956167937,6.954951964,7.163173006,6.193603134,6.402160631,6.120628867,6.106426754
NPEPL1,5.655956461,5.668992697,5.646470797,5.611137052,5.727221447,6.434474186,6.333093624,6.213563239,6.244191287,6.38075387,6.533118463,6.63927713,6.656881062,6.475397963
NPEPPS,7.984948934,7.83698547,7.901628767,8.033631241,7.999097279,8.138194451,8.126642443,8.179214741,8.100335796,8.110496129,7.797112764,7.72462622,7.802379951,7.769901142
NPFF,-0.827977736,-1.428053579,-1.337263523,-0.989938048,-1.145227978,0.776890983,0.324038399,0.555397973,0.488630423,0.683024377,2.236374206,2.801928383,2.310763865,2.477202639
NPHP1,1.991781641,2.024987208,1.945894404,2.152886067,2.172053818,1.979059142,1.894070905,2.032513083,1.882622308,1.79573627,2.218388619,2.261823899,2.228624241,2.351158628
NPHP3,3.511116293,3.41787519,3.287321189,3.580262773,3.6076522,4.605796053,4.282179895,4.41326159,4.470478264,4.411999624,4.451105312,4.351363305,4.254517814,4.541887858
NPHP3-ACAD11,0.950260541,0.711075497,0.135697084,0.497653621,0.766225376,1.749121619,2.056998536,2.054954132,1.807865584,1.830527902,2.115248195,2.798370577,2.669085327,3.028621235
NPHP4,3.865402255,3.846324246,3.851199646,3.81446955,4.008603173,4.208368324,4.301359932,4.046171254,4.145140916,4.151596774,4.260106764,4.108440642,4.293237533,4.184907098
NPHS1,-0.552455508,-0.785914749,-1.415247709,-1.604805486,-0.94959278,0.363141797,0.007669458,0.532234029,0.07997663,0.138896906,-1.583638878,-1.286970448,-1.660498466,-1.564146532
NPIPA1,4.293649647,3.857167987,3.954654272,4.119036554,4.030013112,4.575490243,4.562928076,4.364208975,4.566411737,4.5792091,5.078854522,5.035149055,5.11077632,5.043764252
NPIPA2,0.001397377,-0.410769826,-0.225004071,0.175038813,-0.334200182,0.427319926,0.832067855,1.094577871,0.873829752,0.891966331,1.38348934,1.691461707,1.577891857,1.665154923
NPIPA5,3.313568901,2.910103613,3.071312699,3.149593546,3.461728345,4.024437299,3.616657701,3.729895909,3.642592755,3.896311299,4.370375977,4.600131182,4.421816444,4.592754424
NPIPA8,2.663246884,2.308135908,2.4515007,2.860073243,2.582811631,3.276857966,3.140345033,3.075516955,3.000165369,3.189293687,3.363047892,3.765165528,3.647371774,3.264580478
NPIPB11,0.870753221,0.75389034,0.921549716,0.841614776,1.119302706,1.891127741,1.735832961,1.682314174,2.109381351,2.221307575,4.166098915,4.076168468,4.082551372,3.92620326
NPIPB3,2.693488843,2.57202648,2.511059002,2.58973699,2.645884125,3.854134999,3.541518196,3.136770064,3.402562784,3.846590413,5.562763995,5.706451803,5.513136634,5.550679285
NPIPB4,1.633518812,1.313860567,0.679847412,1.463754794,1.525283344,2.677219363,1.943742062,2.283690913,2.654746482,2.788881743,4.792420865,4.779043058,5.172392043,5.110911646
NPIPB5,3.725825201,3.076572041,3.351100347,3.256890623,3.576268937,4.181091832,4.095334726,3.981690892,4.195447176,4.482873573,6.31230986,6.498648638,6.4033853,6.345801575
NPIPB6,0.267443453,0.147709888,0.524974797,0.423206412,0.437887975,2.349894749,2.007765453,2.096606361,1.709612206,2.289582935,2.706579268,3.19641843,2.406397759,2.621288778
NPIPB8,-1.458253077,-1.387512827,-1.772576599,-2.145158669,-1.473154969,-0.087846313,-1.288157806,-0.525332321,-0.201893761,0.164446522,0.897093627,2.016726545,1.509041092,1.378623303
NPIPB9,0.626342411,0.20576756,0.199096768,0.384973445,0.556638956,2.361778016,1.866319613,1.660794978,1.94360564,2.047363156,2.662628602,2.882866539,2.447345153,2.437997513
NPL,0.502644663,-0.221308693,0.523094366,-0.08881028,0.634062694,1.218092151,0.667179605,0.971680028,0.898861537,1.042292022,1.099906845,0.888629785,0.922361858,1.067379688
NPLOC4,8.56845573,8.618745506,8.629253832,8.554781944,8.57620514,8.19080261,8.345468655,8.270441825,8.30512783,8.328428298,8.409085721,8.292952395,8.372835929,8.37129893
NPM1,10.57463029,10.54316557,10.61748295,10.563612,10.60083375,9.860892605,9.686186843,9.788187509,9.803574222,9.640953197,9.741178375,9.683752699,9.773434152,9.779158658
NPM3,5.478621824,5.527935316,5.580644868,5.518635174,5.605733216,4.505957482,4.327359161,4.625820714,4.621503642,4.481424528,4.587111608,4.575528922,4.444933448,4.638078102
NPNT,3.778344265,3.925938696,3.828116178,3.872167751,3.756866211,5.831244901,5.80958878,5.794237907,5.648426925,5.608684169,6.431737731,6.225967041,6.481054545,6.414278628
NPR1,1.444005236,1.027471988,1.029252869,1.270787633,1.305196648,0.2773021,1.118094461,0.954357071,0.048134091,0.770947165,0.613929678,0.912335126,0.736727333,1.165971121
NPR2,2.928268172,3.141482691,3.378543621,3.305176358,3.439766285,3.943252913,3.735473634,3.764299917,3.670024256,3.958347578,3.376085978,3.887057304,3.754767863,3.641914547
NPR3,1.167737128,1.200937041,1.182720894,1.343539824,1.476672408,-0.531481282,-0.356162812,-0.382022562,0.171492754,-0.572844894,2.095676638,2.814563685,1.861668721,2.398276738
NPRL2,3.922909693,4.055117544,3.999449721,4.030385807,4.011542822,4.11402598,4.015805973,4.064451889,3.877134372,3.949754561,4.026842033,4.214739854,4.164768414,3.837123342
NPRL3,5.479388701,5.453288945,5.389613629,5.395292897,5.56679295,4.991974818,5.034803992,4.888904526,5.096534517,5.09772475,4.883790172,5.095089037,4.960647131,5.001609863
NPTN,7.641415461,7.696164974,7.629996032,7.67177233,7.589516151,7.687736668,7.67366064,7.718759578,7.720248945,7.592534306,6.95224716,6.80829424,6.912222955,6.930319405
NPTN-IT1,-1.088820356,-1.419317711,-1.872447062,-0.804618253,-0.297937688,0.303377365,0.659012925,0.436418464,0.618762545,1.06299128,1.082313987,0.253334293,1.396175233,1.269321539
NPTX1,5.346153872,5.233885843,5.342260238,5.117842049,5.30271323,1.401714002,1.698767576,1.294354341,1.341269953,0.660180162,7.554102646,7.082383795,7.231801622,7.814562428
NPTXR,4.239523843,4.405276597,4.121845688,4.265730399,4.271504456,4.51301657,4.682443806,4.479094106,4.492872435,4.716869687,3.202785435,3.685136675,3.218643721,3.392553845
NPY1R,-1.842585701,-1.36217788,-2.26296609,-1.264860146,-2.169374695,-0.739439133,-1.096921617,-1.039559816,-1.204231276,-1.087689906,1.813660273,1.965866464,1.467147281,1.821897522
NPY2R,1.339757163,1.450462422,1.128784278,1.371643613,1.352334539,1.421857057,1.44933799,1.603050388,1.689730884,1.441094433,-0.676831588,-0.828349776,-0.098266706,-0.608697645
NPY4R,5.337932215,5.352243701,5.318025299,5.311902981,5.387613515,3.68645439,4.49540366,4.369626197,4.606454956,4.361346993,3.694041808,3.073807688,3.878819615,3.571946223
NPY6R,-1.168842607,-0.785914749,-0.941414017,-0.586971798,-0.35767734,-0.65262709,-0.679512192,-0.620765964,-0.747780188,-0.324817242,0.933489482,0.411409823,1.220318217,0.795488428
NQO1,11.06037261,11.08891401,11.12723447,11.07270706,11.09296551,10.88149028,11.06693691,11.10976915,11.09152477,11.02983247,10.14237953,10.25510377,10.03875034,10.0132701
NQO2,4.726625565,4.798155693,4.911337173,4.923888576,4.903694694,3.74979564,3.899306238,3.837606565,3.996647429,3.785310278,4.443538476,4.4676656,4.682013028,4.49368449
NR0B1,4.060462289,4.03692068,4.177698638,4.139633097,4.039174737,3.313518808,3.499972595,3.483302353,3.636047595,3.420970856,1.50790338,0.935657246,1.071183994,1.165971121
NR1D1,3.498642582,3.672563657,3.520398943,3.49009018,3.572093507,3.785213182,3.82597405,3.784682697,3.800365907,3.726048707,3.86863386,4.171191586,3.978374115,4.14402378
NR1D2,5.187198043,5.307839695,5.173538614,5.345680124,5.129525324,5.354872853,5.203976789,5.352748591,5.370423537,5.240276143,5.308271504,5.230901376,5.058993224,5.390433214
NR1H2,6.684256024,6.775650092,6.709962278,6.724472464,6.782950031,7.155454681,7.04620187,6.955623912,6.957632653,7.030577577,6.529339364,6.581509826,6.561198442,6.507209579
NR1H3,3.178045803,3.194898305,3.330371415,3.15623311,3.259861089,3.247334506,3.314194974,3.144504825,3.198349563,3.193277329,3.657932188,4.138901894,3.583320968,3.709837026
NR1H4,3.255300141,3.240667453,3.284857172,3.298439299,3.219751812,4.21703972,4.482922845,4.460808429,4.259052951,4.360868922,3.927939171,4.286789558,3.844598917,3.640494527
NR2C1,5.13947797,4.930542485,4.9871834,5.001817893,5.029387565,5.10373904,5.066022605,5.139388258,5.082848545,5.224790774,5.382833674,5.301045992,5.4405128,5.377999083
NR2C2,5.722899805,5.681761168,5.552113438,5.697550248,5.743389577,5.698217351,5.804391668,5.854426376,5.961593357,5.863660453,5.951750564,5.833679336,6.018916715,6.033685042
NR2C2AP,4.266431853,4.12425748,4.140704618,4.031487232,4.202435333,3.567428751,3.525464438,3.573997249,3.716752055,3.52262153,3.547015634,3.850712471,3.749623024,3.739871572
NR2F1,3.449394926,3.638775533,3.606782588,3.549730728,3.619107398,3.663608011,3.383986323,3.330555338,3.456656207,3.513091521,3.108281886,3.340987231,3.092733714,3.242479414
NR2F1-AS1,2.719219594,2.941354256,2.749888821,2.97116891,2.766543723,2.8088237,2.563868891,2.395480659,2.275350213,2.577464884,2.396904742,2.568240264,2.324010378,2.471706051
NR2F2,6.104234095,6.135270996,6.058337206,6.119825404,6.156818963,6.272604121,6.149519438,6.129397494,6.180256337,6.288715513,5.990020047,6.114148574,6.065009541,5.937275843
NR2F6,6.767923123,6.896421534,6.857164551,6.766422303,6.776267925,6.561843049,6.48956247,6.388746372,6.448422237,6.471221863,6.161605666,6.164986967,6.115400541,6.149665361
NR3C1,8.113861857,8.114252582,8.080370575,8.131748055,8.036999543,7.665891505,7.769466633,7.879258027,7.922964039,7.823107226,7.269960371,7.232937678,7.220556906,7.159533992
NR3C2,1.22738538,1.002683669,1.043898999,1.225307566,0.792851287,2.245208712,2.066060055,2.065157725,1.98707926,2.12257148,2.163046086,2.09576991,2.111281709,2.290010902
NR4A1,4.875037917,4.970239467,4.952672205,4.867645337,4.875735276,4.444518337,4.558956019,4.350915542,4.449347066,4.554475525,6.308574382,6.150732568,6.343914037,6.343441006
NR4A2,1.847175026,2.091148765,1.865725991,2.235495623,2.079834965,3.66993797,3.216715445,3.275821328,3.139124757,3.393532909,3.719967873,3.184299387,4.055844747,3.455169365
NR4A3,0.863815878,0.899038225,0.480661811,0.701944142,0.708412035,0.823062525,0.765543906,0.707899017,0.968562929,0.893534159,2.639228502,2.333811258,2.375812663,2.320908704
NR5A2,6.303157257,6.304863194,6.362482775,6.325763748,6.260849697,5.290601049,5.461172191,5.526178428,5.524452358,5.469438726,3.476883886,3.278515582,3.138437738,2.851947556
NR6A1,2.47656795,2.3089955,2.386047587,2.480999568,2.448562734,2.3114884,2.339527491,2.089165417,2.532862766,2.700120096,2.095676638,1.872274319,2.343654851,2.213039108
NRARP,2.192187882,2.434777394,2.036562699,2.32445447,2.335809916,0.823062525,1.246275711,1.294354341,1.454917776,1.300444854,2.534095676,2.289241812,2.388477732,2.881265563
NRAS,6.438266247,6.522658479,6.525616145,6.478746406,6.401675091,6.155689101,6.099476549,6.283002008,6.241373604,6.043228458,6.060490459,5.931177541,5.971302524,6.15009557
NRBF2,4.59412069,4.641383378,4.767630676,4.593385779,4.676222447,4.810026205,4.792694981,4.775115382,4.797006193,4.753753373,4.402311885,4.282248213,4.269470043,4.360239224
NRBP1,7.671098718,7.713230879,7.718117747,7.651008542,7.738116235,7.353277243,7.393835312,7.364200192,7.328699752,7.401555781,7.444745193,7.422845859,7.474605355,7.440195915
NRBP2,4.620779287,4.419393053,4.432685282,4.45247311,4.60988182,5.66744005,5.633226896,5.474708967,5.463894564,5.701110389,5.829705808,5.892965245,5.969723118,5.993495574
NRCAM,6.694199374,6.632015737,6.625151724,6.684245592,6.678390927,5.049748196,5.308015858,5.365091466,5.541706164,5.376146163,4.540823478,4.257012027,4.441898827,4.883426103
NRDE2,4.499004713,4.442617803,4.447908041,4.385998826,4.370995753,4.299642181,4.588819166,4.281418187,4.346739848,4.443463408,4.357820054,4.588461998,4.678149782,4.709870492
NREP,3.999753279,4.059631122,3.823879213,4.0522561,4.015941094,4.346498033,4.154787196,4.165764882,3.981975308,4.103721431,5.184037636,5.450199759,5.18230874,5.561897188
NRF1,4.486852569,4.548100264,4.454774732,4.354660103,4.540342938,4.041022588,4.078383307,3.961998639,4.035735594,4.00745575,4.286242076,4.231326528,4.547313421,4.394049182
NRG1,5.50597576,5.399707375,5.479224749,5.422415651,5.458937481,4.246985622,4.220426947,4.167645147,4.216711565,4.248583949,4.592358223,3.999226735,4.674276164,4.720337733
NRG2,2.594519812,2.894961784,2.690623685,2.622208671,2.727744359,2.659896813,2.563868891,2.620819431,2.47416296,2.666126762,1.157676287,1.046926974,1.302918785,1.124539825
